file_name,sim_cycle,actual_cycle,stress,F,D,Cr,wear_depth,elastic_modulus_GPa,k_sim
sim_4.csv,12.347279,56551,41.79033772140206,4325.0,10.0,0.04,0.003057987893598687,210.0,8.4272e-07
sim_4.csv,12.733131,58318,41.48178509660489,4325.0,10.0,0.04,0.0031291303531558435,210.0,8.4272e-07
sim_4.csv,13.118984,60085,41.1956421012884,4325.0,10.0,0.04,0.0031997475431452538,210.0,8.4272e-07
sim_4.csv,13.504836,61852,40.93028116383887,4325.0,10.0,0.04,0.003269877612963308,210.0,8.4272e-07
sim_4.csv,13.890689,63619,40.68419292028006,4325.0,10.0,0.04,0.0033395559412834497,210.0,8.4272e-07
sim_4.csv,14.276541,65387,40.45585328559079,4325.0,10.0,0.04,0.003408854533325086,210.0,8.4272e-07
sim_4.csv,14.662393,67154,40.244221896754375,4325.0,10.0,0.04,0.00347772521164809,210.0,8.4272e-07
sim_4.csv,15.048246,68921,40.047960920058905,4325.0,10.0,0.04,0.0035462356158421394,210.0,8.4272e-07
sim_4.csv,15.434098,70688,39.865954029751975,4325.0,10.0,0.04,0.003614411911977759,210.0,8.4272e-07
sim_4.csv,15.819951,72455,39.697165976839116,4325.0,10.0,0.04,0.003682278365730216,210.0,8.4272e-07
sim_4.csv,16.205803,74223,39.54055141539289,4325.0,10.0,0.04,0.0037498957255148514,210.0,8.4272e-07
sim_4.csv,16.591656,75990,39.39539677679511,4325.0,10.0,0.04,0.0038172082248464044,210.0,8.4272e-07
sim_4.csv,16.977508,77757,39.26078446195982,4325.0,10.0,0.04,0.003884273617823498,210.0,8.4272e-07
sim_4.csv,17.363361,79524,39.135948800624014,4325.0,10.0,0.04,0.00395110985134206,210.0,8.4272e-07
sim_4.csv,17.749213,81291,39.02017973179686,4325.0,10.0,0.04,0.004017733568846823,210.0,8.4272e-07
sim_4.csv,18.135066,83059,38.9127602691601,4325.0,10.0,0.04,0.004084197797888398,210.0,8.4272e-07
sim_4.csv,18.520918,84826,38.81320098722987,4325.0,10.0,0.04,0.004150441566774915,210.0,8.4272e-07
sim_4.csv,18.90677,86593,38.72087251923578,4325.0,10.0,0.04,0.004216515849302277,210.0,8.4272e-07
sim_4.csv,19.292623,88360,38.63524970399583,4325.0,10.0,0.04,0.004282432954963923,210.0,8.4272e-07
sim_4.csv,19.678475,90127,38.55584552185253,4325.0,10.0,0.04,0.004348204299236633,210.0,8.4272e-07
sim_4.csv,20.064328,91895,38.4821682031753,4325.0,10.0,0.04,0.0044138776140514235,210.0,8.4272e-07
sim_4.csv,20.45018,93662,38.413882058728134,4325.0,10.0,0.04,0.0044793883575471385,210.0,8.4272e-07
sim_4.csv,20.836033,95429,38.350555415749255,4325.0,10.0,0.04,0.004544782853016766,210.0,8.4272e-07
sim_4.csv,21.221885,97196,38.29182807444977,4325.0,10.0,0.04,0.004610069543348109,210.0,8.4272e-07
sim_4.csv,21.607738,98963,38.23736599571213,4325.0,10.0,0.04,0.004675256258237015,210.0,8.4272e-07
sim_4.csv,21.99359,100731,38.18683188248703,4325.0,10.0,0.04,0.004740387097432371,210.0,8.4272e-07
sim_4.csv,22.379443,102498,38.13999549081109,4325.0,10.0,0.04,0.004805395070350102,210.0,8.4272e-07
sim_4.csv,22.765295,104265,38.096560743131406,4325.0,10.0,0.04,0.004870323310576444,210.0,8.4272e-07
sim_4.csv,23.151148,106032,38.0562805840822,4325.0,10.0,0.04,0.004935177608955252,210.0,8.4272e-07
sim_4.csv,23.537,107800,38.01890554873102,4325.0,10.0,0.04,0.005,210.0,8.4272e-07
sim_5.csv,0.0,0,91.07739957325323,4325.0,10.0,0.05,0.0,210.0,8.3536e-07
sim_5.csv,0.325127,1476,87.51978141673474,4325.0,10.0,0.05,0.00012951301838936305,210.0,8.3536e-07
sim_5.csv,0.650254,2952,84.20407261776604,4325.0,10.0,0.05,0.00025396706640971677,210.0,8.3536e-07
sim_5.csv,0.97538,4428,81.11382393005496,4325.0,10.0,0.05,0.0003737061417072358,210.0,8.3536e-07
sim_5.csv,1.300507,5904,78.23370461593711,4325.0,10.0,0.05,0.0004890508509271713,210.0,8.3536e-07
sim_5.csv,1.625634,7380,75.54942639051745,4325.0,10.0,0.05,0.0006003000002448623,210.0,8.3536e-07
sim_5.csv,1.950761,8856,73.04767253742436,4325.0,10.0,0.05,0.0007077320777445187,210.0,8.3536e-07
sim_5.csv,2.275887,10333,70.71450714697285,4325.0,10.0,0.05,0.000811677010716159,210.0,8.3536e-07
sim_5.csv,2.601014,11809,68.54151600998743,4325.0,10.0,0.05,0.0009122337822910273,210.0,8.3536e-07
sim_5.csv,2.926141,13285,66.51628297035329,4325.0,10.0,0.05,0.0010097005376554751,210.0,8.3536e-07
sim_5.csv,3.251268,14761,64.62876083783515,4325.0,10.0,0.05,0.0011042873903752068,210.0,8.3536e-07
sim_5.csv,3.576394,16237,62.86958560662843,4325.0,10.0,0.05,0.0011961901668059295,210.0,8.3536e-07
sim_5.csv,3.901521,17713,61.23003000048435,4325.0,10.0,0.05,0.0012855913775887866,210.0,8.3536e-07
sim_5.csv,4.226648,19189,59.701960176652996,4325.0,10.0,0.05,0.0013726611230864701,210.0,8.3536e-07
sim_5.csv,4.551775,20665,58.27779537385291,4325.0,10.0,0.05,0.0014575579372518867,210.0,8.3536e-07
sim_5.csv,4.876901,22141,56.95047030408014,4325.0,10.0,0.05,0.001540429574115813,210.0,8.3536e-07
sim_5.csv,5.202028,23617,55.71340010168266,4325.0,10.0,0.05,0.0016214137407953068,210.0,8.3536e-07
sim_5.csv,5.527155,25093,54.56044765581214,4325.0,10.0,0.05,0.0017006387806593366,210.0,8.3536e-07
sim_5.csv,5.852282,26569,53.48589316418945,4325.0,10.0,0.05,0.0017782243100408128,210.0,8.3536e-07
sim_5.csv,6.177408,28045,52.48440575713975,4325.0,10.0,0.05,0.0018542818116537537,210.0,8.3536e-07
sim_5.csv,6.502535,29522,51.5504066931581,4325.0,10.0,0.05,0.0019289657522774232,210.0,8.3536e-07
sim_5.csv,6.827662,30998,50.680527645452855,4325.0,10.0,0.05,0.0020022709718084254,210.0,8.3536e-07
sim_5.csv,7.152789,32474,49.86979825134122,4325.0,10.0,0.05,0.0020743392142009735,210.0,8.3536e-07
sim_5.csv,7.477915,33950,49.11419647864588,4325.0,10.0,0.05,0.0021452545908834733,210.0,8.3536e-07
sim_5.csv,7.803042,35426,48.409973783567764,4325.0,10.0,0.05,0.002215095493912348,210.0,8.3536e-07
sim_5.csv,8.128169,36902,47.75363651414337,4325.0,10.0,0.05,0.002283934984875384,210.0,8.3536e-07
sim_5.csv,8.453296,38378,47.141928578221666,4325.0,10.0,0.05,0.002351841157350597,210.0,8.3536e-07
sim_5.csv,8.778423,39854,46.57181528997617,4325.0,10.0,0.05,0.002418877474718778,210.0,8.3536e-07
sim_5.csv,9.103549,41330,46.04046831481501,4325.0,10.0,0.05,0.002485103085005614,210.0,8.3536e-07
sim_5.csv,9.428676,42806,45.54525163800015,4325.0,10.0,0.05,0.002550573114315307,210.0,8.3536e-07
sim_5.csv,9.753803,44282,45.083708487366486,4325.0,10.0,0.05,0.002615338940311428,210.0,8.3536e-07
sim_5.csv,10.07893,45758,44.65354914526403,4325.0,10.0,0.05,0.002679448447101735,210.0,8.3536e-07
sim_5.csv,10.404056,47234,44.2526395892583,4325.0,10.0,0.05,0.0027429462627914496,210.0,8.3536e-07
sim_5.csv,10.729183,48710,43.87899090523549,4325.0,10.0,0.05,0.0028058739808834864,210.0,8.3536e-07
sim_5.csv,11.05431,50187,43.53052169965319,4325.0,10.0,0.05,0.0028683126405980885,210.0,8.3536e-07
sim_5.csv,11.379437,51663,43.205975270865245,4325.0,10.0,0.05,0.0029302134994697924,210.0,8.3536e-07
sim_5.csv,11.704563,53139,42.903497207660415,4325.0,10.0,0.05,0.0029916528499124378,210.0,8.3536e-07
sim_5.csv,12.02969,54615,42.62158691500418,4325.0,10.0,0.05,0.003052662073373573,210.0,8.3536e-07
sim_5.csv,12.354817,56091,42.358845834664386,4325.0,10.0,0.05,0.003113270417438854,210.0,8.3536e-07
sim_5.csv,12.679944,57567,42.11397050695757,4325.0,10.0,0.05,0.003173505140929446,210.0,8.3536e-07
sim_5.csv,13.00507,59043,41.88574610427957,4325.0,10.0,0.05,0.0032333916491331617,210.0,8.3536e-07
sim_5.csv,13.330197,60519,41.67304040434032,4325.0,10.0,0.05,0.0032929536198402047,210.0,8.3536e-07
sim_5.csv,13.655324,61995,41.47479817320399,4325.0,10.0,0.05,0.0033522131208087963,210.0,8.3536e-07
sim_5.csv,13.980451,63471,41.29003593026864,4325.0,10.0,0.05,0.003411190719243422,210.0,8.3536e-07
sim_5.csv,14.305577,64947,41.1178370692145,4325.0,10.0,0.05,0.0034699055838288266,210.0,8.3536e-07
sim_5.csv,14.630704,66423,40.957347310715996,4325.0,10.0,0.05,0.0035283755798259445,210.0,8.3536e-07
sim_5.csv,14.955831,67899,40.80777046435803,4325.0,10.0,0.05,0.00358661735770154,210.0,8.3536e-07
sim_5.csv,15.280958,69376,40.66827331890393,4325.0,10.0,0.05,0.003644685750824765,210.0,8.3536e-07
sim_5.csv,15.606085,70852,40.53835279893263,4325.0,10.0,0.05,0.003702516462449097,210.0,8.3536e-07
sim_5.csv,15.931211,72328,40.41726655744092,4325.0,10.0,0.05,0.0037601624257300303,210.0,8.3536e-07
sim_5.csv,16.256338,73804,40.304413885039175,4325.0,10.0,0.05,0.0038176362031043117,210.0,8.3536e-07
sim_5.csv,16.581465,75280,40.19923491911109,4325.0,10.0,0.05,0.003874949502793629,210.0,8.3536e-07
sim_5.csv,16.906592,76756,40.10120786633276,4325.0,10.0,0.05,0.0039321132368891525,210.0,8.3536e-07
sim_5.csv,17.231718,78232,40.009846414053634,4325.0,10.0,0.05,0.003989137575486466,210.0,8.3536e-07
sim_5.csv,17.556845,79708,39.9246973176973,4325.0,10.0,0.05,0.004046031997139461,210.0,8.3536e-07
sim_5.csv,17.881972,81184,39.84533815221306,4325.0,10.0,0.05,0.00410280533588348,210.0,8.3536e-07
sim_5.csv,18.207099,82660,39.77137521642333,4325.0,10.0,0.05,0.004159465825061011,210.0,8.3536e-07
sim_5.csv,18.532225,84136,39.7024415798704,4325.0,10.0,0.05,0.004216021138167333,210.0,8.3536e-07
sim_5.csv,18.857352,85612,39.638195262472706,4325.0,10.0,0.05,0.004272478426918761,210.0,8.3536e-07
sim_5.csv,19.182479,87088,39.57831753796017,4325.0,10.0,0.05,0.004328844356732346,210.0,8.3536e-07
sim_5.csv,19.507606,88565,39.522474860104815,4325.0,10.0,0.05,0.004385163270404864,210.0,8.3536e-07
sim_5.csv,19.832732,90041,39.47046584070918,4325.0,10.0,0.05,0.004441364644591365,210.0,8.3536e-07
sim_5.csv,20.157859,91517,39.42199330778154,4325.0,10.0,0.05,0.004497492061406257,210.0,8.3536e-07
sim_5.csv,20.482986,92993,39.37681678886761,4325.0,10.0,0.05,0.004553550549770427,210.0,8.3536e-07
sim_5.csv,20.808113,94469,39.334712163053496,4325.0,10.0,0.05,0.0046095447966504055,210.0,8.3536e-07
sim_5.csv,21.133239,95945,39.29547054910083,4325.0,10.0,0.05,0.004665479170310432,210.0,8.3536e-07
sim_5.csv,21.458366,97421,39.25889726918594,4325.0,10.0,0.05,0.00472135774198343,210.0,8.3536e-07
sim_5.csv,21.783493,98897,39.22481088310239,4325.0,10.0,0.05,0.004777184306068417,210.0,8.3536e-07
sim_5.csv,22.10862,100373,39.19304228813524,4325.0,10.0,0.05,0.0048329623989545305,210.0,8.3536e-07
sim_5.csv,22.433746,101849,39.163433880141675,4325.0,10.0,0.05,0.00488869531656507,210.0,8.3536e-07
sim_5.csv,22.758873,103325,39.135838771676255,4325.0,10.0,0.05,0.004944386130708593,210.0,8.3536e-07
sim_5.csv,23.084,104800,39.11013688196316,4325.0,10.0,0.05,0.005,210.0,8.3536e-07
sim_6.csv,0.0,0,73.29616525620386,2200.0,10.0,0.01,0.0,210.0,8.6848e-07
sim_6.csv,0.401569,1895,70.51428882800728,2200.0,10.0,0.01,0.0001338156516172248,210.0,8.6848e-07
sim_6.csv,0.803138,3791,67.9251084346423,2200.0,10.0,0.01,0.0002626204103625546,210.0,8.6848e-07
sim_6.csv,1.204708,5686,65.51781878996215,2200.0,10.0,0.01,0.0003866302083455804,210.0,8.6848e-07
sim_6.csv,1.606277,7582,63.27727816566236,2200.0,10.0,0.01,0.0005063081769250417,210.0,8.6848e-07
sim_6.csv,2.007846,9477,61.194136235040716,2200.0,10.0,0.01,0.0006218325045717162,210.0,8.6848e-07
sim_6.csv,2.409415,11372,59.256276222172616,2200.0,10.0,0.01,0.0007335536728868908,210.0,8.6848e-07
sim_6.csv,2.810985,13268,57.45264860609737,2200.0,10.0,0.01,0.000841794009559081,210.0,8.6848e-07
sim_6.csv,3.212554,15163,55.77572640547995,2200.0,10.0,0.01,0.0009466844029853542,210.0,8.6848e-07
sim_6.csv,3.614123,17059,54.214961865750986,2200.0,10.0,0.01,0.0010485670015750732,210.0,8.6848e-07
sim_6.csv,4.015692,18954,52.76384153288359,2200.0,10.0,0.01,0.0011475464014401215,210.0,8.6848e-07
sim_6.csv,4.417262,20849,51.41392483945677,2200.0,10.0,0.01,0.0012438765138255467,210.0,8.6848e-07
sim_6.csv,4.818831,22745,50.15751466973449,2200.0,10.0,0.01,0.0013377916379112404,210.0,8.6848e-07
sim_6.csv,5.2204,24640,48.98936771527975,2200.0,10.0,0.01,0.0014293634204945445,210.0,8.6848e-07
sim_6.csv,5.621969,26536,47.90213639170726,2200.0,10.0,0.01,0.0015188497330494914,210.0,8.6848e-07
sim_6.csv,6.023538,28431,46.89128341548553,2200.0,10.0,0.01,0.001606303907121319,210.0,8.6848e-07
sim_6.csv,6.425108,30327,45.950450573278864,2200.0,10.0,0.01,0.0016919577589572545,210.0,8.6848e-07
sim_6.csv,6.826677,32222,45.07571153840009,2200.0,10.0,0.01,0.0017758487710460204,210.0,8.6848e-07
sim_6.csv,7.228246,34117,44.26197831529679,2200.0,10.0,0.01,0.0018581427858902762,210.0,8.6848e-07
sim_6.csv,7.629815,36013,43.50461106298693,2200.0,10.0,0.01,0.0019389938237898232,210.0,8.6848e-07
sim_6.csv,8.031385,37908,42.80044910178196,2200.0,10.0,0.01,0.0020184195053026058,210.0,8.6848e-07
sim_6.csv,8.432954,39804,42.14506328908887,2200.0,10.0,0.01,0.0020966008443244516,210.0,8.6848e-07
sim_6.csv,8.834523,41699,41.53571853883147,2200.0,10.0,0.01,0.0021735444209326597,210.0,8.6848e-07
sim_6.csv,9.236092,43594,40.96887054435874,2200.0,10.0,0.01,0.002249375526451416,210.0,8.6848e-07
sim_6.csv,9.637662,45490,40.441287184281705,2200.0,10.0,0.01,0.002324211216837601,210.0,8.6848e-07
sim_6.csv,10.039231,47385,39.95076672357004,2200.0,10.0,0.01,0.002398044236312599,210.0,8.6848e-07
sim_6.csv,10.4408,49281,39.49422381370314,2200.0,10.0,0.01,0.0024710202097648977,210.0,8.6848e-07
sim_6.csv,10.842369,51176,39.06975318890963,2200.0,10.0,0.01,0.002543124190597645,210.0,8.6848e-07
sim_6.csv,11.243938,53071,38.674885878942426,2200.0,10.0,0.01,0.002614453222112777,210.0,8.6848e-07
sim_6.csv,11.645508,54967,38.30737038235703,2200.0,10.0,0.01,0.0026850986108408804,210.0,8.6848e-07
sim_6.csv,12.047077,56862,37.96567296665873,2200.0,10.0,0.01,0.0027550357721035372,210.0,8.6848e-07
sim_6.csv,12.448646,58758,37.647644372641324,2200.0,10.0,0.01,0.002824385678744477,210.0,8.6848e-07
sim_6.csv,12.850215,60653,37.35195738881735,2200.0,10.0,0.01,0.0028931183886477707,210.0,8.6848e-07
sim_6.csv,13.251785,62548,37.07689212617003,2200.0,10.0,0.01,0.002961311267493371,210.0,8.6848e-07
sim_6.csv,13.653354,64444,36.82088018483305,2200.0,10.0,0.01,0.003029037684716218,210.0,8.6848e-07
sim_6.csv,14.054923,66339,36.58285316405292,2200.0,10.0,0.01,0.0030962609842958115,210.0,8.6848e-07
sim_6.csv,14.456492,68235,36.361313886086315,2200.0,10.0,0.01,0.0031630849664181426,210.0,8.6848e-07
sim_6.csv,14.858062,70130,36.15533781307665,2200.0,10.0,0.01,0.0032294692430623185,210.0,8.6848e-07
sim_6.csv,15.259631,72025,35.963726867309795,2200.0,10.0,0.01,0.0032954774724422075,210.0,8.6848e-07
sim_6.csv,15.6612,73921,35.785388498680206,2200.0,10.0,0.01,0.0033611705289803727,210.0,8.6848e-07
sim_6.csv,16.062769,75816,35.61957845734384,2200.0,10.0,0.01,0.0034265033477381877,210.0,8.6848e-07
sim_6.csv,16.464338,77712,35.465253806651326,2200.0,10.0,0.01,0.0034915677663980584,210.0,8.6848e-07
sim_6.csv,16.865908,79607,35.32177051190563,2200.0,10.0,0.01,0.003556316120303321,210.0,8.6848e-07
sim_6.csv,17.267477,81502,35.18829399006381,2200.0,10.0,0.01,0.003620802519022859,210.0,8.6848e-07
sim_6.csv,17.669046,83398,35.06406316880068,2200.0,10.0,0.01,0.0036850791329316374,210.0,8.6848e-07
sim_6.csv,18.070615,85293,34.948559602365826,2200.0,10.0,0.01,0.003749095039423873,210.0,8.6848e-07
sim_6.csv,18.472185,87189,34.841056779254906,2200.0,10.0,0.01,0.0038129337430809333,210.0,8.6848e-07
sim_6.csv,18.873754,89084,34.74110606376519,2200.0,10.0,0.01,0.0038765425103288774,210.0,8.6848e-07
sim_6.csv,19.275323,90980,34.64807877102646,2200.0,10.0,0.01,0.003940002269470799,210.0,8.6848e-07
sim_6.csv,19.676892,92875,34.56158667528202,2200.0,10.0,0.01,0.004003258719816097,210.0,8.6848e-07
sim_6.csv,20.078462,94770,34.48112668774661,2200.0,10.0,0.01,0.00406635726290784,210.0,8.6848e-07
sim_6.csv,20.480031,96666,34.406240032083,2200.0,10.0,0.01,0.004129342131338057,210.0,8.6848e-07
sim_6.csv,20.8816,98561,34.336614187871554,2200.0,10.0,0.01,0.0041921570605161175,210.0,8.6848e-07
sim_6.csv,21.283169,100457,34.271811212125925,2200.0,10.0,0.01,0.00425487795553057,210.0,8.6848e-07
sim_6.csv,21.684738,102352,34.21156066610115,2200.0,10.0,0.01,0.004317447460134564,210.0,8.6848e-07
sim_6.csv,22.086308,104247,34.15551209726453,2200.0,10.0,0.01,0.004379906966267991,210.0,8.6848e-07
sim_6.csv,22.487877,106143,34.10334592121262,2200.0,10.0,0.01,0.0044422970515773956,210.0,8.6848e-07
sim_6.csv,22.889446,108038,34.05484443567144,2200.0,10.0,0.01,0.004504558991759709,210.0,8.6848e-07
sim_6.csv,23.291015,109934,34.009702568786395,2200.0,10.0,0.01,0.004566765192723394,210.0,8.6848e-07
sim_6.csv,23.692585,111829,33.96773193245206,2200.0,10.0,0.01,0.00462885616971574,210.0,8.6848e-07
sim_6.csv,24.094154,113724,33.92868840081778,2200.0,10.0,0.01,0.004690870521580016,210.0,8.6848e-07
sim_6.csv,24.495723,115620,33.89234935082598,2200.0,10.0,0.01,0.00475284627992131,210.0,8.6848e-07
sim_6.csv,24.897292,117515,33.85856313068971,2200.0,10.0,0.01,0.004814723006996544,210.0,8.6848e-07
sim_6.csv,25.298862,119411,33.82711722681847,2200.0,10.0,0.01,0.00487657067117918,210.0,8.6848e-07
sim_6.csv,25.700431,121306,33.797880407726666,2200.0,10.0,0.01,0.00493832830499558,210.0,8.6848e-07
sim_6.csv,26.102,123200,33.77069645503978,2200.0,10.0,0.01,0.005,210.0,8.6848e-07
sim_7.csv,0.0,0,77.56062586913058,3000.0,10.0,0.01,0.0,210.0,8.6112e-07
sim_7.csv,0.407,1905,74.28418775866348,3000.0,10.0,0.01,0.0001423484459624473,210.0,8.6112e-07
sim_7.csv,0.814,3810,71.25536007854521,3000.0,10.0,0.01,0.00027868358468180856,210.0,8.6112e-07
sim_7.csv,1.221,5714,68.4568429689677,3000.0,10.0,0.01,0.00040939121118042715,210.0,8.6112e-07
sim_7.csv,1.628,7619,65.86840552437921,3000.0,10.0,0.01,0.0005350313166196263,210.0,8.6112e-07
sim_7.csv,2.035,9524,63.47558419948424,3000.0,10.0,0.01,0.000655920815116459,210.0,8.6112e-07
sim_7.csv,2.442,11429,61.26359568693882,3000.0,10.0,0.01,0.000772418724540257,210.0,8.6112e-07
sim_7.csv,2.849,13333,59.21980569545752,3000.0,10.0,0.01,0.0008847979080035632,210.0,8.6112e-07
sim_7.csv,3.256,15238,57.32943935654167,3000.0,10.0,0.01,0.000993485108712468,210.0,8.6112e-07
sim_7.csv,3.663,17143,55.58193377278569,3000.0,10.0,0.01,0.0010987028852434601,210.0,8.6112e-07
sim_7.csv,4.07,19048,53.96649252079546,3000.0,10.0,0.01,0.0012007134325731552,210.0,8.6112e-07
sim_7.csv,4.477,20952,52.47388862890438,3000.0,10.0,0.01,0.001299707138310845,210.0,8.6112e-07
sim_7.csv,4.884,22857,51.093331836706454,3000.0,10.0,0.01,0.0013960134331122127,210.0,8.6112e-07
sim_7.csv,5.291,24762,49.81710793587157,3000.0,10.0,0.01,0.0014897859665916455,210.0,8.6112e-07
sim_7.csv,5.698,26667,48.637332171291,3000.0,10.0,0.01,0.001581216222827332,210.0,8.6112e-07
sim_7.csv,6.105,28571,47.54726597692938,3000.0,10.0,0.01,0.0016704343565975732,210.0,8.6112e-07
sim_7.csv,6.512,30476,46.539029098580755,3000.0,10.0,0.01,0.0017576987300568499,210.0,8.6112e-07
sim_7.csv,6.919,32381,45.60698775908387,3000.0,10.0,0.01,0.001843112667793275,210.0,8.6112e-07
sim_7.csv,7.326,34286,44.74538362895725,3000.0,10.0,0.01,0.001926816012883452,210.0,8.6112e-07
sim_7.csv,7.733,36190,43.94929545409356,3000.0,10.0,0.01,0.0020088949313601004,210.0,8.6112e-07
sim_7.csv,8.14,38095,43.212968192073575,3000.0,10.0,0.01,0.002089555883214598,210.0,8.6112e-07
sim_7.csv,8.547,40000,42.53228742911117,3000.0,10.0,0.01,0.002168865440075905,210.0,8.6112e-07
sim_7.csv,8.954,41905,41.903047789394414,3000.0,10.0,0.01,0.002246925730989207,210.0,8.6112e-07
sim_7.csv,9.361,43809,41.32165522311182,3000.0,10.0,0.01,0.0023237907964884555,210.0,8.6112e-07
sim_7.csv,9.768,45714,40.783906755031715,3000.0,10.0,0.01,0.0023996291918042816,210.0,8.6112e-07
sim_7.csv,10.175,47619,40.286797580327956,3000.0,10.0,0.01,0.0024744806474468893,210.0,8.6112e-07
sim_7.csv,10.582,49524,39.82725646353609,3000.0,10.0,0.01,0.0025484197494603225,210.0,8.6112e-07
sim_7.csv,10.989,51429,39.402444271831584,3000.0,10.0,0.01,0.0026215154471935795,210.0,8.6112e-07
sim_7.csv,11.396,53333,39.00993459072758,3000.0,10.0,0.01,0.0026937935181111654,210.0,8.6112e-07
sim_7.csv,11.803,55238,38.64688990807905,3000.0,10.0,0.01,0.002765389169949464,210.0,8.6112e-07
sim_7.csv,12.21,57143,38.31128162040445,3000.0,10.0,0.01,0.0028363185191914273,210.0,8.6112e-07
sim_7.csv,12.617,59048,38.00103627557753,3000.0,10.0,0.01,0.0029066319203583557,210.0,8.6112e-07
sim_7.csv,13.024,60952,37.71438183453287,3000.0,10.0,0.01,0.0029763393115018917,210.0,8.6112e-07
sim_7.csv,13.431,62857,37.44924602874549,3000.0,10.0,0.01,0.0030455572114920053,210.0,8.6112e-07
sim_7.csv,13.838,64762,37.20414734521054,3000.0,10.0,0.01,0.0031142885028517748,210.0,8.6112e-07
sim_7.csv,14.245,66667,36.97757151742985,3000.0,10.0,0.01,0.003182569960080918,210.0,8.6112e-07
sim_7.csv,14.652,68571,36.76822440441213,3000.0,10.0,0.01,0.00325039995352139,210.0,8.6112e-07
sim_7.csv,15.059,70476,36.5745926040572,3000.0,10.0,0.01,0.003317881353343999,210.0,8.6112e-07
sim_7.csv,15.466,72381,36.39559414997606,3000.0,10.0,0.01,0.003385007377155126,210.0,8.6112e-07
sim_7.csv,15.873,74286,36.23012315551798,3000.0,10.0,0.01,0.0034518048818048537,210.0,8.6112e-07
sim_7.csv,16.28,76190,36.07723449428134,3000.0,10.0,0.01,0.003518263789600567,210.0,8.6112e-07
sim_7.csv,16.687,78095,35.93582291089544,3000.0,10.0,0.01,0.003584477002907394,210.0,8.6112e-07
sim_7.csv,17.094,80000,35.805098232568604,3000.0,10.0,0.01,0.003650430680929268,210.0,8.6112e-07
sim_7.csv,17.501,81905,35.68425281726044,3000.0,10.0,0.01,0.0037161444375399845,210.0,8.6112e-07
sim_7.csv,17.908,83809,35.57259642803308,3000.0,10.0,0.01,0.003781602025347826,210.0,8.6112e-07
sim_7.csv,18.315,85714,35.46932188387734,3000.0,10.0,0.01,0.003846889067112083,210.0,8.6112e-07
sim_7.csv,18.722,87619,35.37385211230095,3000.0,10.0,0.01,0.0039119865672022835,210.0,8.6112e-07
sim_7.csv,19.129,89524,35.2855972828136,3000.0,10.0,0.01,0.003976908849861372,210.0,8.6112e-07
sim_7.csv,19.536,91428,35.204053307253524,3000.0,10.0,0.01,0.00404163516189374,210.0,8.6112e-07
sim_7.csv,19.943,93333,35.128630691826984,3000.0,10.0,0.01,0.004106245809676833,210.0,8.6112e-07
sim_7.csv,20.35,95238,35.05890799369907,3000.0,10.0,0.01,0.004170718032943929,210.0,8.6112e-07
sim_7.csv,20.757,97143,34.9944544527188,3000.0,10.0,0.01,0.004235062292858286,210.0,8.6112e-07
sim_7.csv,21.164,99048,34.93487186259478,3000.0,10.0,0.01,0.004299288260001116,210.0,8.6112e-07
sim_7.csv,21.571,100952,34.87981990338642,3000.0,10.0,0.01,0.004363371217103006,210.0,8.6112e-07
sim_7.csv,21.978,102857,34.82890059611286,3000.0,10.0,0.01,0.004427386793344936,210.0,8.6112e-07
sim_7.csv,22.385,104762,34.781829416336905,3000.0,10.0,0.01,0.004491308916443873,210.0,8.6112e-07
sim_7.csv,22.792,106667,34.738315549315956,3000.0,10.0,0.01,0.0045551446489391295,210.0,8.6112e-07
sim_7.csv,23.199,108571,34.69811045539088,3000.0,10.0,0.01,0.004618867051983702,210.0,8.6112e-07
sim_7.csv,23.606,110476,34.66092348582664,3000.0,10.0,0.01,0.004682549133527142,210.0,8.6112e-07
sim_7.csv,24.013,112381,34.6265468490771,3000.0,10.0,0.01,0.004746162965140051,210.0,8.6112e-07
sim_7.csv,24.42,114286,34.594768159712046,3000.0,10.0,0.01,0.004809713704678033,210.0,8.6112e-07
sim_7.csv,24.827,116190,34.5654059062924,3000.0,10.0,0.01,0.004873172790849818,210.0,8.6112e-07
sim_7.csv,25.234,118095,34.538247824625216,3000.0,10.0,0.01,0.004936611317288789,210.0,8.6112e-07
sim_7.csv,25.641,120000,34.51314216209808,3000.0,10.0,0.01,0.005,210.0,8.6112e-07
sim_8.csv,0.0,0,81.64386332181685,3800.0,10.0,0.01,0.0,210.0,8.5376e-07
sim_8.csv,0.414082,1921,77.88380809005466,3800.0,10.0,0.01,0.00015110100648125485,210.0,8.5376e-07
sim_8.csv,0.828164,3843,74.4235623300956,3800.0,10.0,0.01,0.0002953181889552764,210.0,8.5376e-07
sim_8.csv,1.242246,5764,71.24253525445015,3800.0,10.0,0.01,0.00043305634484914183,210.0,8.5376e-07
sim_8.csv,1.656328,7685,68.31660893489234,3800.0,10.0,0.01,0.0005649072683997809,210.0,8.5376e-07
sim_8.csv,2.07041,9607,65.62398249268512,3800.0,10.0,0.01,0.0006914089007464899,210.0,8.5376e-07
sim_8.csv,2.484492,11528,63.14863299110478,3800.0,10.0,0.01,0.0008128613822988083,210.0,8.5376e-07
sim_8.csv,2.898574,13449,60.871792811959615,3800.0,10.0,0.01,0.0009297326524059095,210.0,8.5376e-07
